Geneid1,Geneid,HD1_Blood,HD2_Blood,HD6_Blood,HD1_1H,HD2_1H,HD6_1H,HD1_2H,HD2_2H,HD6_2H,HD1_4H,HD2_4H,HD6_4H,HD1_6H,HD2_6H,HD6_6H
ENSG00000180758,GPR157,100,152,193,97,169,89,206,228,66,210,324,171,239,266,571
ENSG00000228526,MIR34AHG,2,4,0,2,8,8,14,24,41,14,24,26,4,16,199
ENSG00000284357,MIR34A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234546,LINC01759,0,0,0,0,2,0,5,6,2,4,5,4,1,3,11
ENSG00000281937,ENSG00000281937,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ENSG00000049239,H6PD,320,399,313,463,867,192,1300,1702,198,1324,2900,369,1716,2061,1369
ENSG00000171621,SPSB1,4,0,1,148,484,8,651,853,102,846,1178,226,967,1052,1447
ENSG00000252956,RNA5SP40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235263,AL928921.1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0
ENSG00000171612,SLC25A33,12,4,7,29,122,18,176,176,43,209,204,41,167,205,173
ENSG00000231181,AL954705.1,0,0,0,0,0,3,0,0,2,0,4,0,1,0,6
ENSG00000188807,TMEM201,6,6,6,24,60,10,114,140,19,164,224,20,174,179,278
ENSG00000171608,PIK3CD,12810,12847,16028,11803,10312,8748,7833,1228,3843,564,537,2063,435,416,1695
ENSG00000179840,PIK3CD-AS1,48,38,45,24,26,18,15,0,7,2,2,22,0,0,10
ENSG00000233268,AL691449.1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0
ENSG00000231789,PIK3CD-AS2,4,9,3,26,72,6,62,163,18,134,305,52,143,220,185
ENSG00000171603,CLSTN1,405,521,347,1474,3571,432,6185,7336,754,7713,12660,765,9144,9722,6504
ENSG00000271264,MZT1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280113,AL357140.3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
ENSG00000178585,CTNNBIP1,86,80,100,249,689,61,812,1067,163,958,1500,167,1103,1535,1065
ENSG00000223989,AL357140.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162441,LZIC,123,109,151,192,256,90,545,381,90,429,871,94,493,535,482
ENSG00000228150,AL357140.2,2,2,0,2,6,3,14,7,1,8,14,1,4,3,5
ENSG00000173614,NMNAT1,174,130,183,155,169,92,183,171,70,171,293,69,226,210,239
ENSG00000202415,RN7SKP269,4,0,2,5,4,2,2,0,1,1,2,5,0,0,2
ENSG00000283611,AL357140.4,1,2,0,4,0,1,0,0,2,2,0,0,0,0,0
ENSG00000265521,MIR5697,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000241326,AL603962.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162444,RBP7,324,445,519,323,333,301,195,28,205,2,8,66,0,0,4
ENSG00000130939,UBE4B,1257,1424,1434,1608,1558,1104,1757,1143,752,1145,1913,343,1362,1322,1141
ENSG00000224340,AL590639.1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0
ENSG00000233623,PGAM1P11,0,2,0,0,0,1,2,0,1,0,0,0,0,0,0
ENSG00000201746,RNU6-828P,0,3,0,0,2,1,3,0,1,0,0,0,0,0,1
ENSG00000054523,KIF1B,979,1235,992,1337,1984,952,2747,2907,1564,2352,5046,565,2541,2889,1954
ENSG00000264881,MIR1273D,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000199562,RNU6-37P,0,0,2,0,0,1,0,0,1,0,1,0,0,2,0
ENSG00000264501,RN7SL731P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142657,PGD,4167,5062,5285,4320,5139,3345,4239,2239,2192,1733,3071,1200,2097,2055,2451
ENSG00000271989,AL139424.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251503,CENPS-CORT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
ENSG00000175279,CENPS,0,0,0,1,4,0,12,13,2,8,6,0,9,5,14
ENSG00000241563,CORT,0,2,0,0,2,1,0,0,0,2,4,0,0,2,6
ENSG00000160049,DFFA,26,56,28,141,333,34,698,827,127,728,1301,145,895,990,1260
ENSG00000203469,AL354956.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142655,PEX14,23,12,14,66,189,22,286,326,34,289,554,46,362,387,305
ENSG00000243267,RN7SL614P,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1
ENSG00000130940,CASZ1,70,72,80,72,91,50,149,109,74,130,147,49,80,97,85
ENSG00000272078,AL139423.1,9,6,10,10,12,13,4,10,13,8,8,4,2,6,7
ENSG00000225158,HSPE1P24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175262,C1orf127,2,0,0,0,0,0,2,2,0,1,0,0,2,0,6
ENSG00000215785,CFL1P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120948,TARDBP,309,420,410,248,469,140,859,928,252,841,1187,515,935,983,1590
ENSG00000277726,AL109811.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009724,MASP2,45,76,37,11,14,12,13,16,17,5,12,36,13,6,91
ENSG00000271895,AL109811.3,42,37,36,15,29,3,19,8,8,1,4,22,6,1,38
ENSG00000116649,SRM,16,6,16,146,472,14,773,868,94,1144,1170,107,1241,1286,1041
ENSG00000171824,EXOSC10,143,168,135,395,669,101,1074,1238,166,1070,1977,170,1259,1110,1309
ENSG00000226849,AL109811.1,0,2,0,0,0,0,0,2,0,1,1,0,0,0,6
ENSG00000230337,AL109811.2,1,0,0,0,0,0,0,3,0,1,0,0,1,0,2
ENSG00000198793,MTOR,524,606,735,1042,1690,456,2568,2792,584,2666,4708,322,2758,3090,1936
ENSG00000225602,MTOR-AS1,0,0,0,0,0,0,6,0,0,0,1,2,0,5,3
ENSG00000253086,RNU6-537P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171819,ANGPTL7,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0
ENSG00000207451,RNU6-291P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238173,RPL39P6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000120942,UBIAD1,44,46,36,91,373,26,563,658,93,652,1168,127,759,844,1047
ENSG00000238199,UBE2V2P3,0,0,0,0,1,2,4,2,0,1,0,1,2,0,1
ENSG00000224338,MTCYBP45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204624,DISP3,0,2,0,10,41,0,57,156,4,48,169,4,80,126,20
ENSG00000235643,LINC01647,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
ENSG00000116661,FBXO2,9,0,2,74,182,10,202,263,34,225,294,82,375,302,506
ENSG00000132879,FBXO44,53,53,41,105,329,56,408,567,76,481,671,117,639,627,663
ENSG00000116663,FBXO6,151,169,236,177,241,102,279,273,87,260,318,299,243,305,390
ENSG00000116670,MAD2L2,96,106,184,146,268,78,475,474,93,485,604,167,534,570,547
ENSG00000162490,DRAXIN,12,7,10,4,2,6,4,0,2,1,0,22,0,1,9
ENSG00000177674,AGTRAP,1753,1764,2002,1295,1411,1044,1147,451,845,442,448,2278,440,506,1408
ENSG00000215910,C1orf167,0,0,0,0,2,1,0,2,0,1,0,0,0,2,0
ENSG00000177553,AL953897.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177000,MTHFR,218,222,343,303,481,265,736,738,283,657,857,472,727,672,935
ENSG00000011021,CLCN6,72,100,176,207,386,88,665,783,217,599,967,313,665,634,1179
ENSG00000242349,NPPA-AS1,2,0,5,2,1,2,4,0,9,2,1,6,2,1,15
ENSG00000276470,RF02156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278852,RF02157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175206,NPPA,1,3,0,0,2,1,6,4,4,5,1,5,3,0,14
ENSG00000275915,RF02158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120937,NPPB,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5
ENSG00000224904,AL021155.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000199347,RNU5E-1,1,1,2,6,3,0,6,3,0,0,2,0,1,0,0
ENSG00000201801,RNU5E-4P,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
ENSG00000116685,KIAA2013,744,811,1567,723,906,651,1198,793,428,820,888,535,950,835,1109
ENSG00000083444,PLOD1,614,733,1291,825,1212,766,1447,1622,692,1360,2454,610,1550,1752,2106
ENSG00000116688,MFN2,1466,1483,3709,1806,2635,3898,3997,3715,4944,3509,5123,4340,4133,4517,5321
ENSG00000270914,AL096840.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116691,MIIP,270,249,555,314,467,266,547,525,187,410,568,154,507,520,474
ENSG00000202461,RF00019,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0
ENSG00000276869,MIR6729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243539,RN7SL649P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120949,TNFRSF8,132,154,146,115,104,106,47,4,89,2,6,271,6,0,128
ENSG00000201135,RNU6-777P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227875,RPL23AP89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283789,MIR7846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000028137,TNFRSF1B,8553,9784,10490,6832,5589,8653,4036,403,12627,62,4,31025,28,1,11164
ENSG00000263676,MIR4632,1,1,2,1,1,0,0,0,1,0,0,5,0,0,1
ENSG00000225196,RPL10P17,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000252969,RF00156,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000048707,VPS13D,1208,1395,1215,1439,2027,824,2715,2991,876,2227,4518,654,2405,2865,1899
ENSG00000239149,SNORA59A,1,0,0,0,10,0,8,4,0,2,2,0,2,7,9
ENSG00000229484,AC243836.1,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1
ENSG00000162496,DHRS3,13,24,11,122,301,18,627,666,48,629,796,39,799,827,267
ENSG00000221340,RNU6ATAC18P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000276830,MIR6730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272482,AC254633.1,0,0,0,0,2,0,2,7,0,2,20,0,12,2,2
ENSG00000204518,AADACL4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000226166,AC244670.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188984,AADACL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000157330,C1orf158,0,0,0,0,0,0,1,2,0,2,0,0,0,2,0
ENSG00000116726,PRAMEF12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000116721,PRAMEF1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000228338,LINC01784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239810,PRAMEF11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231103,PRAMEF30P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179172,HNRNPCL1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000120952,PRAMEF2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000243073,PRAMEF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187545,PRAMEF10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204510,PRAMEF7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207434,RNU6-1072P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234064,PRAMEF29P,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000232423,PRAMEF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274178,PRAMEF28P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274764,PRAMEF27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277058,HNRNPCL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229571,PRAMEF25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277862,PRAMEF34P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236179,PRAMEF35P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275774,HNRNPCL2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ENSG00000229978,PRAMEF36P,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000233336,AC245056.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280267,PRAMEF26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179412,HNRNPCL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204505,PRAMEF9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279169,PRAMEF13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279804,PRAMEF18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250894,PRAMEF31P,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000270601,PRAMEF5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231219,PRAMEF32P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207511,RNU6-771P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182330,PRAMEF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237700,PRAMEF33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204501,PRAMEF15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228229,AC243961.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204481,PRAMEF14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204480,PRAMEF19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204479,PRAMEF17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204478,PRAMEF20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000162494,LRRC38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259961,AL354712.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215909,BRWD1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162493,PDPN,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
ENSG00000222952,RNA5SP41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237445,AL359771.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253085,RF00564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116731,PRDM2,1519,1730,1967,1093,1184,1001,1340,1000,1333,899,1794,1646,781,833,1576
ENSG00000189337,KAZN,136,177,212,114,110,84,137,122,40,105,198,35,109,154,106
ENSG00000252151,RNU6-1265P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231606,AL357873.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234593,KAZN-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235829,TBCAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175147,TMEM51-AS1,2,0,0,0,3,0,8,12,4,10,5,5,14,4,109
ENSG00000171729,TMEM51,0,0,0,36,96,4,115,168,22,220,277,60,206,203,328
ENSG00000204464,C1orf195,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
ENSG00000215720,AL035405.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000278480,AL391094.1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
ENSG00000142621,FHAD1,2,0,6,2,2,4,6,2,4,6,12,23,11,5,16
ENSG00000233485,AL031283.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236045,AL031283.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228140,AL031283.1,15,22,40,8,2,40,2,0,77,0,0,95,2,0,27
ENSG00000142634,EFHD2,7693,8273,14301,6603,6223,8359,4816,1062,8610,716,726,16163,676,924,6482
ENSG00000162438,CTRC,8,9,18,21,11,23,10,2,15,2,0,20,0,0,9
ENSG00000142615,CELA2A,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000215704,CELA2B,6,6,4,2,3,4,3,1,4,0,0,2,4,0,7
ENSG00000132906,CASP9,247,236,277,258,244,201,372,260,282,316,339,188,341,301,231
ENSG00000116138,DNAJC16,62,76,72,160,261,36,749,695,68,633,1275,79,739,662,794
ENSG00000251866,SCARNA21B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272510,AL121992.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ENSG00000116771,AGMAT,4,10,2,4,11,1,8,6,4,0,10,0,6,5,11
ENSG00000237301,AL121992.1,0,2,0,2,0,0,2,2,0,2,0,0,2,0,4
ENSG00000235084,CHCHD2P6,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0
ENSG00000252417,RNU7-179P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236500,CD24P1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000197312,DDI2,59,121,51,254,569,39,1144,1326,132,1074,1732,164,1209,1194,1429
ENSG00000215695,RSC1A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271742,AL121992.2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000116786,PLEKHM2,1129,1034,1310,1108,1557,1171,1674,1304,1632,1150,1647,2180,1346,1359,1387
ENSG00000237938,AL450998.3,17,13,12,6,14,38,5,7,35,4,0,33,3,0,26
ENSG00000162461,SLC25A34,49,49,37,46,42,29,55,8,41,22,2,57,6,0,19
ENSG00000224459,SLC25A34-AS1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000162460,TMEM82,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0
ENSG00000162458,FBLIM1,2,0,2,4,25,0,46,58,6,48,99,2,51,64,20
ENSG00000224321,RPL12P14,0,3,2,4,5,1,4,10,0,3,2,0,5,0,0
ENSG00000233954,UQCRHL,13,19,43,58,125,34,177,197,42,171,294,46,212,252,282
ENSG00000178715,AL450998.1,1,5,4,3,3,4,2,3,2,5,1,0,2,2,0
ENSG00000179743,AL450998.2,39,33,57,37,32,28,31,22,15,22,14,14,38,17,39
ENSG00000065526,SPEN,3798,4719,4262,4116,4335,2819,4833,3366,1516,2810,5783,693,2614,2484,3361
ENSG00000270620,AL034555.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116809,ZBTB17,410,431,608,515,667,293,592,521,273,395,500,941,482,516,773
ENSG00000234607,AL355994.4,1,0,2,0,5,4,0,0,2,0,0,0,0,0,2
ENSG00000231353,AL355994.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275503,AL355994.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224966,TBC1D3P6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000183888,SRARP,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
ENSG00000233078,AL355994.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173641,HSPB7,0,0,0,0,0,0,0,3,0,2,6,0,10,2,0
ENSG00000186510,CLCNKA,0,0,0,0,0,0,2,3,0,0,4,0,5,5,2
ENSG00000232456,AL355994.2,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0
ENSG00000184908,CLCNKB,0,0,0,0,2,2,4,0,0,0,4,0,4,3,0
ENSG00000185519,FAM131C,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
ENSG00000142627,EPHA2,0,4,10,836,2805,72,4521,4809,463,4987,7012,569,5498,6649,2081
ENSG00000227959,AL451042.2,0,0,0,0,12,0,15,9,2,25,21,8,26,28,24
ENSG00000224621,AL451042.1,0,0,0,0,3,0,4,11,0,0,12,4,7,9,27
ENSG00000234166,ARHGEF19-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142632,ARHGEF19,20,15,10,35,57,15,83,120,45,116,89,42,141,63,251
ENSG00000237276,ANO7L1,6,0,2,4,2,0,12,24,8,17,19,5,13,20,19
ENSG00000132881,RSG1,0,2,2,19,39,0,89,80,9,66,101,8,138,125,60
ENSG00000233929,MT1XP1,1,0,3,4,2,3,3,3,2,2,0,0,3,11,2
ENSG00000037637,FBXO42,327,362,333,358,519,298,693,702,258,573,1020,324,615,764,771
ENSG00000055070,SZRD1,535,663,729,733,1312,673,1832,1803,1021,1953,2961,1191,2441,2287,2642
ENSG00000226457,RPL22P3,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0
ENSG00000187144,SPATA21,0,0,0,0,1,1,0,1,2,0,0,2,0,0,0
ENSG00000157191,NECAP2,409,509,510,507,703,312,863,688,436,714,1007,1165,848,825,1149
ENSG00000226029,LINC01772,28,36,23,13,20,14,15,6,16,8,8,19,18,1,20
ENSG00000080947,CROCCP3,32,31,33,27,48,18,57,62,3,26,45,17,19,19,78
ENSG00000206652,RNU1-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261135,AL137802.2,2,0,0,8,4,0,4,2,0,2,0,0,0,0,0
ENSG00000224174,AL137802.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000233421,LINC01783,0,0,0,0,0,0,2,12,0,16,28,0,10,44,4
ENSG00000277344,RNU1-6P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268991,ENSG00000268991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225710,AL355149.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000219481,NBPF1,74,94,63,66,102,97,146,187,88,221,271,139,197,139,332
ENSG00000271732,AL137798.1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1
ENSG00000215908,CROCCP2,244,239,62,198,273,28,267,198,48,182,195,44,168,189,475
ENSG00000283773,AL137798.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186301,MST1P2,9,5,0,11,18,2,16,10,0,16,8,3,14,6,27
ENSG00000282143,AL137798.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000207513,RNU1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237847,ENSG00000237847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280114,AL021920.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236698,EIF1AXP1,5,16,0,16,57,13,118,118,24,126,315,19,115,159,116
ENSG00000268869,ESPNP,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
ENSG00000279151,AL021920.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279132,ENSG00000279132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282740,AL021920.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000058453,CROCC,82,71,57,121,207,59,224,213,45,196,185,36,202,178,343
ENSG00000227684,CROCCP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207389,RNU1-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186715,MST1L,6,6,4,0,6,0,6,8,0,2,8,4,9,8,14
ENSG00000223643,BX284668.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230239,BX284668.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000263811,MIR3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228549,BX284668.2,6,2,2,0,2,0,4,3,0,6,12,0,18,9,0
ENSG00000277234,RNU1-5P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238142,BX284668.5,5,2,0,0,3,0,3,3,4,3,1,0,4,7,9
ENSG00000235241,BX284668.4,2,2,0,0,3,0,5,5,1,0,1,0,4,0,7
ENSG00000207005,RNU1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272426,BX284668.6,0,2,2,0,10,4,0,0,0,0,2,2,0,0,2
ENSG00000117122,MFAP2,0,0,0,0,0,2,2,0,0,2,0,0,2,0,0
ENSG00000226526,AL049569.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000159363,ATP13A2,48,41,43,219,538,28,871,1135,82,1227,1234,159,1402,1253,956
ENSG00000117118,SDHB,536,545,834,835,1050,614,1369,1537,624,1319,1931,466,1583,1657,1432
ENSG00000117115,PADI2,9586,10606,7669,9079,6760,4513,5167,533,2319,73,4,2425,18,0,1280
ENSG00000204362,AL590644.1,0,0,0,0,0,0,0,2,0,2,2,0,1,0,5
ENSG00000282843,AL590644.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000142623,PADI1,0,0,0,28,43,6,46,50,15,60,159,24,42,97,107
ENSG00000142619,PADI3,0,0,0,0,0,0,6,2,4,2,8,0,2,6,8
ENSG00000266634,MIR3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000159339,PADI4,3032,3303,3289,2119,2161,1800,1438,468,1159,191,440,671,210,289,202
ENSG00000276747,PADI6,2,8,4,0,3,0,2,0,0,4,2,0,0,0,0
ENSG00000179051,RCC2,52,110,64,490,1191,136,2464,2904,400,3023,4355,427,3451,3533,3342
ENSG00000227751,AC004824.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000074964,ARHGEF10L,12,10,2,155,297,2,681,635,50,664,737,75,791,672,1388
ENSG00000236648,AL136529.1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000117148,ACTL8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261781,LINC01654,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000117154,IGSF21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280222,AL365209.1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000230035,IGSF21-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225387,AL591896.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179023,KLHDC7A,0,2,0,6,12,0,26,32,8,42,34,6,54,26,60
ENSG00000235282,DYNLL1P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225478,AL031737.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009709,PAX7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179002,TAS1R2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000255275,AL080251.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000159423,ALDH4A1,4,10,5,34,79,13,135,150,51,160,175,52,212,188,262
